juicy	garlic	neg/pos	not_certain	wikipedia_sgns_model
juicy	honeydew	neg/pos	not_certain	wn_hypernym
juicy	goober	neg/pos	not_certain	wn_hypernym
juicy	pawpaw	neg/pos	not_certain	wn_hypernym
juicy	rhagoletis	neg/pos	not_certain	wikipedia_sgns_model
juicy	soup	neg/pos	not_certain	cslb
juicy	sultana	neg/pos	not_certain	wn_hypernym
juicy	sorbet	neg/pos	not_certain	wikipedia_sgns_model
juicy	chip	neg/pos	not_certain	wn_hypernym
juicy	juice	neg/pos	not_certain	wikipedia_sgns_model
juicy	filbert	neg/pos	not_certain	wn_hypernym
juicy	cereal	neg/pos	not_certain	wikipedia_sgns_model
juicy	marang	neg/pos	not_certain	wn_hypernym
juicy	cream	neg/pos	not_certain	wikipedia_sgns_model
juicy	shallot	neg/pos	not_certain	wikipedia_sgns_model
juicy	pod	neg/pos	not_certain	wn_hypernym
juicy	soy	neg/pos	not_certain	wn_hypernym
juicy	lobster	neg/pos	not_certain	cslb
juicy	sugarcane	neg/pos	not_certain	wikipedia_sgns_model
juicy	lettuce	neg/pos	not_certain	wn_hypernym
juicy	kail	neg/pos	not_certain	wn_hypernym
juicy	flavor	neg/pos	not_certain	wikipedia_sgns_model
juicy	cranberry	neg/pos	not_certain	wn_hypernym
juicy	morello	neg/pos	not_certain	wn_hypernym
juicy	avocado	neg/pos	not_certain	wn_hypernym
juicy	chutney	neg/pos	not_certain	wikipedia_sgns_model
juicy	chile	neg/pos	not_certain	wn_hypernym
juicy	cayenne	neg/pos	not_certain	wn_hypernym
juicy	anjou	neg/pos	not_certain	wn_hypernym
juicy	cucumber	neg/pos	not_certain	wn_hypernym
juicy	muscat	neg/pos	not_certain	wn_hypernym
juicy	cob	neg/pos	not_certain	wn_hypernym
juicy	mustard	neg/pos	not_certain	wn_hypernym
juicy	pea	neg/pos	not_certain	wn_hypernym
juicy	vegetable	neg/pos	not_certain	wikipedia_sgns_model
juicy	blackheart	neg/pos	not_certain	wn_hypernym
juicy	radish	neg/pos	not_certain	wn_hypernym
juicy	acorn	neg/pos	not_certain	wn_hypernym
